onboard,engage,source,target,t,intimacy
False,True,25,4,48,0.9900990099009901
False,True,1,0,49,0.7276494086941971
False,True,0,1,49,0.06264630091158492
False,True,2,0,49,0.06264630091158492
False,True,0,2,49,0.06264630091158492
False,True,2,1,49,0.06264630091158492
False,True,1,2,49,0.06264630091158492
False,True,1,3,49,0.665003107782612
False,True,0,1,49,0.6716531388604381
False,True,0,1,49,0.6716531388604381
False,True,4,10,49,0.6783696702490425
False,True,6,2,49,0.6783696702490425
False,True,6,5,49,2.4979964491819393
False,True,0,4,49,0.685153366951533
False,True,0,6,49,0.685153366951533
False,True,0,6,49,0.685153366951533
False,True,14,7,49,0.6989249496272587
False,True,0,14,49,0.7059141991235313
False,True,14,2,49,0.7059141991235313
False,True,0,14,49,0.7129733411147666
False,True,2,3,49,0.7345771463238852
False,True,2,4,49,0.7345771463238852
False,True,2,6,49,0.7345771463238852
False,True,2,10,49,0.7345771463238852
False,True,8,16,49,0.7345771463238852
False,True,0,2,49,0.741922917787124
False,True,0,2,49,0.741922917787124
False,True,0,2,49,0.741922917787124
False,True,0,2,49,0.741922917787124
False,True,0,8,49,0.741922917787124
False,True,5,8,49,0.741922917787124
False,True,0,5,49,0.7493421469649953
False,True,5,6,49,1.6172251863253073
False,True,5,13,49,0.7644039241189917
False,True,5,15,49,0.7644039241189917
False,True,10,19,49,1.6787437483589047
False,True,0,5,49,0.7720479633601817
False,True,0,5,49,0.7720479633601817
False,True,0,5,49,0.7720479633601817
False,True,0,10,49,0.7720479633601817
False,True,14,1,49,0.7720479633601817
False,True,14,15,49,1.7140931986143881
False,True,22,4,49,0.7720479633601817
False,True,22,7,49,0.7720479633601817
False,True,22,17,49,0.7720479633601817
False,True,0,14,49,0.7797684429937835
False,True,0,14,49,0.7797684429937835
False,True,0,22,49,0.7797684429937835
False,True,0,22,49,0.7797684429937835
False,True,0,22,49,0.7797684429937835
False,True,13,4,49,0.7797684429937835
False,True,0,13,49,0.7875661274237213
False,True,11,4,49,0.7875661274237213
False,True,0,11,49,0.7954417886979586
False,True,8,28,49,0.8033962065849382
False,True,0,8,49,0.8114301686507875
False,True,7,16,49,0.8114301686507875
False,True,15,19,49,0.8114301686507875
False,True,24,25,49,0.8114301686507875
False,True,25,19,49,0.8114301686507875
False,True,25,21,49,0.8114301686507875
False,True,0,7,49,0.8195444703372954
False,True,0,15,49,0.8195444703372954
False,True,0,24,49,0.8195444703372954
False,True,0,25,49,0.8195444703372954
False,True,0,25,49,0.8195444703372954
False,True,1,20,49,0.8195444703372954
False,True,1,21,49,0.8195444703372954
False,True,16,25,49,0.8195444703372954
False,True,17,19,49,0.8195444703372954
False,True,0,1,49,0.8277399150406684
False,True,0,1,49,0.8277399150406684
False,True,0,16,49,0.8277399150406684
False,True,0,17,49,0.8277399150406684
False,True,29,7,49,0.8277399150406684
False,True,30,12,49,0.8277399150406684
False,True,0,29,49,0.8360173141910751
False,True,0,30,49,0.8360173141910751
False,True,23,13,49,0.8360173141910751
False,True,23,24,49,0.8360173141910751
False,True,23,30,49,0.8360173141910751
False,True,27,22,49,0.8360173141910751
False,True,0,23,49,0.8443774873329858
False,True,0,23,49,0.8443774873329858
False,True,0,23,49,0.8443774873329858
False,True,0,27,49,0.8443774873329858
False,True,5,21,49,0.8528212622063156
False,True,19,4,49,1.7402704874714692
False,True,25,2,49,0.8528212622063156
False,True,25,8,49,0.8528212622063156
False,True,26,29,49,0.8528212622063156
False,True,0,5,49,0.8613494748283788
False,True,0,5,49,0.8613494748283788
False,True,0,19,49,0.8613494748283788
False,True,0,25,49,0.8613494748283788
False,True,0,25,49,0.8613494748283788
False,True,0,26,49,0.8613494748283788
False,True,4,19,49,0.8613494748283788
False,True,11,17,49,0.8613494748283788
False,True,27,20,49,0.8613494748283788
False,True,0,4,49,0.8699629695766625
False,True,0,11,49,0.8699629695766625
False,True,0,27,49,0.8699629695766625
False,True,20,33,49,0.8699629695766625
False,True,32,29,49,0.8699629695766625
False,True,0,20,49,0.8786625992724292
False,True,0,32,49,0.8786625992724292
False,True,1,23,49,0.8786625992724292
False,True,33,34,49,0.8786625992724292
False,True,0,1,49,0.8874492252651535
False,True,0,33,49,0.8874492252651535
False,True,10,6,49,0.8874492252651535
False,True,19,36,49,0.8874492252651535
False,True,23,25,49,0.8874492252651535
False,True,23,33,49,0.8874492252651535
False,True,23,36,49,0.8874492252651535
False,True,32,1,49,0.8874492252651535
False,True,0,10,49,0.896323717517805
False,True,0,19,49,0.896323717517805
False,True,0,19,49,0.896323717517805
False,True,0,23,49,0.896323717517805
False,True,0,23,49,0.896323717517805
False,True,0,23,49,0.896323717517805
False,True,0,32,49,0.896323717517805
False,True,8,13,49,0.896323717517805
False,True,12,15,49,0.896323717517805
False,True,31,11,49,0.896323717517805
False,True,31,18,49,0.896323717517805
False,True,0,8,49,0.9052869546929831
False,True,0,12,49,0.9052869546929831
False,True,0,31,49,0.9052869546929831
False,True,0,31,49,0.9052869546929831
False,True,3,28,49,0.9052869546929831
False,True,0,3,49,0.914339824239913
False,True,0,6,49,0.914339824239913
False,True,9,1,49,0.914339824239913
False,True,9,3,49,0.914339824239913
False,True,9,19,49,0.914339824239913
False,True,9,35,49,0.914339824239913
False,True,10,13,49,0.914339824239913
False,True,10,22,49,1.8563850594941196
False,True,23,5,49,0.914339824239913
False,True,0,6,49,0.9234832224823122
False,True,0,9,49,0.9234832224823122
False,True,0,9,49,0.9234832224823122
False,True,0,9,49,0.9234832224823122
False,True,0,9,49,0.9234832224823122
False,True,0,10,49,0.9234832224823122
False,True,0,10,49,0.9234832224823122
False,True,0,10,49,0.9234832224823122
False,True,0,23,49,0.9234832224823122
False,True,36,3,49,0.9327180547071353
False,True,36,7,49,0.9327180547071353
False,True,36,23,49,0.9327180547071353
False,True,36,29,49,0.9327180547071353
False,True,36,31,49,0.9327180547071353
False,True,0,36,49,0.9420452352542067
False,True,0,36,49,0.9420452352542067
False,True,0,36,49,0.9420452352542067
False,True,0,36,49,0.9420452352542067
False,True,0,36,49,0.9420452352542067
False,True,35,14,49,0.9420452352542067
False,True,35,38,49,0.9420452352542067
False,True,0,10,49,0.9514656876067488
False,True,0,14,49,0.9514656876067488
False,True,0,35,49,0.9514656876067488
False,True,0,35,49,0.9514656876067488
False,True,18,9,49,0.9514656876067488
False,True,23,39,49,0.9514656876067488
False,True,38,33,49,0.9514656876067488
False,True,42,17,49,0.9514656876067488
False,True,42,24,49,0.9514656876067488
False,True,42,40,49,0.9514656876067488
False,True,0,18,49,0.9609803444828162
False,True,0,23,49,0.9609803444828162
False,True,0,38,49,0.9609803444828162
False,True,0,42,49,0.9609803444828162
False,True,0,42,49,0.9609803444828162
False,True,0,42,49,0.9609803444828162
False,True,16,42,49,0.9609803444828162
False,True,30,25,49,0.9609803444828162
False,True,34,24,49,0.9609803444828162
False,True,35,18,49,0.9609803444828162
False,True,41,4,49,0.9609803444828162
False,True,0,16,49,0.9705901479276444
False,True,0,30,49,0.9705901479276444
False,True,0,34,49,0.9705901479276444
False,True,0,35,49,0.9705901479276444
False,True,0,41,49,0.9705901479276444
False,True,1,16,49,0.9705901479276444
False,True,1,30,49,0.9705901479276444
False,True,1,42,49,0.9705901479276444
False,True,7,3,49,0.9705901479276444
False,True,7,27,49,0.9705901479276444
False,True,0,1,49,0.9802960494069208
False,True,0,1,49,0.9802960494069208
False,True,0,1,49,0.9802960494069208
False,True,0,7,49,0.9802960494069208
False,True,0,7,49,0.9802960494069208
False,True,3,42,49,0.9802960494069208
False,True,22,0,49,0.9802960494069208
False,True,25,4,49,0.9802960494069208
False,True,0,3,49,0.9900990099009901
False,True,0,22,49,0.9900990099009901
False,True,0,25,49,0.9900990099009901
False,True,25,12,49,0.9900990099009901
False,True,25,23,49,0.9900990099009901
False,True,38,45,49,0.9900990099009901
False,True,45,19,49,0.9900990099009901
False,True,45,20,49,0.9900990099009901
False,True,1,0,50,0.7204449591031655
False,True,0,1,50,0.06202604050651972
False,True,2,0,50,0.06202604050651972
False,True,0,2,50,0.06202604050651972
False,True,2,1,50,0.06202604050651972
False,True,1,2,50,0.06202604050651972
False,True,1,3,50,0.6584189185966455
False,True,0,1,50,0.665003107782612
False,True,0,1,50,0.665003107782612
False,True,4,10,50,0.6716531388604381
False,True,6,2,50,0.6716531388604381
False,True,6,5,50,2.473263811071227
False,True,0,4,50,0.6783696702490425
False,True,0,6,50,0.6783696702490425
False,True,0,6,50,0.6783696702490425
False,True,14,7,50,0.6920049006210482
False,True,0,14,50,0.6989249496272587
False,True,14,2,50,0.6989249496272587
False,True,0,14,50,0.7059141991235313
False,True,2,3,50,0.7273041052711734
False,True,2,4,50,0.7273041052711734
False,True,2,6,50,0.7273041052711734
False,True,2,10,50,0.7273041052711734
False,True,8,16,50,0.7273041052711734
False,True,0,2,50,0.7345771463238852
False,True,0,2,50,0.7345771463238852
False,True,0,2,50,0.7345771463238852
False,True,0,2,50,0.7345771463238852
False,True,0,8,50,0.7345771463238852
False,True,5,8,50,0.7345771463238852
False,True,0,5,50,0.741922917787124
False,True,5,6,50,1.601213055767631
False,True,5,13,50,0.7568355684346453
False,True,5,15,50,0.7568355684346453
False,True,10,19,50,1.6621225231276284
False,True,0,5,50,0.7644039241189917
False,True,0,5,50,0.7644039241189917
False,True,0,5,50,0.7644039241189917
False,True,0,10,50,0.7644039241189917
False,True,14,1,50,0.7644039241189917
False,True,14,15,50,1.697121978826127
False,True,22,4,50,0.7644039241189917
False,True,22,7,50,0.7644039241189917
False,True,22,17,50,0.7644039241189917
False,True,0,14,50,0.7720479633601817
False,True,0,14,50,0.7720479633601817
False,True,0,22,50,0.7720479633601817
False,True,0,22,50,0.7720479633601817
False,True,0,22,50,0.7720479633601817
False,True,13,4,50,0.7720479633601817
False,True,0,13,50,0.7797684429937835
False,True,11,4,50,0.7797684429937835
False,True,0,11,50,0.7875661274237213
False,True,8,28,50,0.7954417886979586
False,True,0,8,50,0.8033962065849382
False,True,7,16,50,0.8033962065849382
False,True,15,19,50,0.8033962065849382
False,True,24,25,50,0.8033962065849382
False,True,25,19,50,0.8033962065849382
False,True,25,21,50,0.8033962065849382
False,True,0,7,50,0.8114301686507875
False,True,0,15,50,0.8114301686507875
False,True,0,24,50,0.8114301686507875
False,True,0,25,50,0.8114301686507875
False,True,0,25,50,0.8114301686507875
False,True,1,20,50,0.8114301686507875
False,True,1,21,50,0.8114301686507875
False,True,16,25,50,0.8114301686507875
False,True,17,19,50,0.8114301686507875
False,True,0,1,50,0.8195444703372954
False,True,0,1,50,0.8195444703372954
False,True,0,16,50,0.8195444703372954
False,True,0,17,50,0.8195444703372954
False,True,29,7,50,0.8195444703372954
False,True,30,12,50,0.8195444703372954
False,True,0,29,50,0.8277399150406684
False,True,0,30,50,0.8277399150406684
False,True,23,13,50,0.8277399150406684
False,True,23,24,50,0.8277399150406684
False,True,23,30,50,0.8277399150406684
False,True,27,22,50,0.8277399150406684
False,True,0,23,50,0.8360173141910751
False,True,0,23,50,0.8360173141910751
False,True,0,23,50,0.8360173141910751
False,True,0,27,50,0.8360173141910751
False,True,5,21,50,0.8443774873329858
False,True,19,4,50,1.723040086605415
False,True,25,2,50,0.8443774873329858
False,True,25,8,50,0.8443774873329858
False,True,26,29,50,0.8443774873329858
False,True,0,5,50,0.8528212622063156
False,True,0,5,50,0.8528212622063156
False,True,0,19,50,0.8528212622063156
False,True,0,25,50,0.8528212622063156
False,True,0,25,50,0.8528212622063156
False,True,0,26,50,0.8528212622063156
False,True,4,19,50,0.8528212622063156
False,True,11,17,50,0.8528212622063156
False,True,27,20,50,0.8528212622063156
False,True,0,4,50,0.8613494748283788
False,True,0,11,50,0.8613494748283788
False,True,0,27,50,0.8613494748283788
False,True,20,33,50,0.8613494748283788
False,True,32,29,50,0.8613494748283788
False,True,0,20,50,0.8699629695766625
False,True,0,32,50,0.8699629695766625
False,True,1,23,50,0.8699629695766625
False,True,33,34,50,0.8699629695766625
False,True,0,1,50,0.8786625992724292
False,True,0,33,50,0.8786625992724292
False,True,10,6,50,0.8786625992724292
False,True,19,36,50,0.8786625992724292
False,True,23,25,50,0.8786625992724292
False,True,23,33,50,0.8786625992724292
False,True,23,36,50,0.8786625992724292
False,True,32,1,50,0.8786625992724292
False,True,0,10,50,0.8874492252651535
False,True,0,19,50,0.8874492252651535
False,True,0,19,50,0.8874492252651535
False,True,0,23,50,0.8874492252651535
False,True,0,23,50,0.8874492252651535
False,True,0,23,50,0.8874492252651535
False,True,0,32,50,0.8874492252651535
False,True,8,13,50,0.8874492252651535
False,True,12,15,50,0.8874492252651535
False,True,31,11,50,0.8874492252651535
False,True,31,18,50,0.8874492252651535
False,True,0,8,50,0.896323717517805
False,True,0,12,50,0.896323717517805
False,True,0,31,50,0.896323717517805
False,True,0,31,50,0.896323717517805
False,True,3,28,50,0.896323717517805
False,True,0,3,50,0.9052869546929831
False,True,0,6,50,0.9052869546929831
False,True,9,1,50,0.9052869546929831
False,True,9,3,50,0.9052869546929831
False,True,9,19,50,0.9052869546929831
False,True,9,35,50,0.9052869546929831
False,True,10,13,50,0.9052869546929831
False,True,10,22,50,1.8380050094001184
False,True,23,5,50,0.9052869546929831
False,True,0,6,50,0.914339824239913
False,True,0,9,50,0.914339824239913
False,True,0,9,50,0.914339824239913
False,True,0,9,50,0.914339824239913
False,True,0,9,50,0.914339824239913
False,True,0,10,50,0.914339824239913
False,True,0,10,50,0.914339824239913
False,True,0,10,50,0.914339824239913
False,True,0,23,50,0.914339824239913
False,True,36,3,50,0.9234832224823122
False,True,36,7,50,0.9234832224823122
False,True,36,23,50,0.9234832224823122
False,True,36,29,50,0.9234832224823122
False,True,36,31,50,0.9234832224823122
False,True,0,36,50,0.9327180547071353
False,True,0,36,50,0.9327180547071353
False,True,0,36,50,0.9327180547071353
False,True,0,36,50,0.9327180547071353
False,True,0,36,50,0.9327180547071353
False,True,35,14,50,0.9327180547071353
False,True,35,38,50,0.9327180547071353
False,True,0,10,50,0.9420452352542067
False,True,0,14,50,0.9420452352542067
False,True,0,35,50,0.9420452352542067
False,True,0,35,50,0.9420452352542067
False,True,18,9,50,0.9420452352542067
False,True,23,39,50,0.9420452352542067
False,True,38,33,50,0.9420452352542067
False,True,42,17,50,0.9420452352542067
False,True,42,24,50,0.9420452352542067
False,True,42,40,50,0.9420452352542067
False,True,0,18,50,0.9514656876067488
False,True,0,23,50,0.9514656876067488
False,True,0,38,50,0.9514656876067488
False,True,0,42,50,0.9514656876067488
False,True,0,42,50,0.9514656876067488
False,True,0,42,50,0.9514656876067488
False,True,16,42,50,0.9514656876067488
False,True,30,25,50,0.9514656876067488
False,True,34,24,50,0.9514656876067488
False,True,35,18,50,0.9514656876067488
False,True,41,4,50,0.9514656876067488
False,True,0,16,50,0.9609803444828162
False,True,0,30,50,0.9609803444828162
False,True,0,34,50,0.9609803444828162
False,True,0,35,50,0.9609803444828162
False,True,0,41,50,0.9609803444828162
False,True,1,16,50,0.9609803444828162
False,True,1,30,50,0.9609803444828162
False,True,1,42,50,0.9609803444828162
False,True,7,3,50,0.9609803444828162
False,True,7,27,50,0.9609803444828162
False,True,0,1,50,0.9705901479276444
False,True,0,1,50,0.9705901479276444
False,True,0,1,50,0.9705901479276444
False,True,0,7,50,0.9705901479276444
False,True,0,7,50,0.9705901479276444
False,True,3,42,50,0.9705901479276444
False,True,22,0,50,0.9705901479276444
False,True,25,4,50,0.9705901479276444
False,True,0,3,50,0.9802960494069208
False,True,0,22,50,0.9802960494069208
False,True,0,25,50,0.9802960494069208
False,True,25,12,50,0.9802960494069208
False,True,25,23,50,0.9802960494069208
False,True,38,45,50,0.9802960494069208
False,True,45,19,50,0.9802960494069208
False,True,45,20,50,0.9802960494069208
